dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1781381948,1,-79.935785,43.476729,0.000000,4.748651,1.015502,47.029935,1,0,288.739761
1781382042,1,-79.936705,43.477334,0.000000,4.748652,0.817230,100.297997,1,0,293.178810
1781382127,1,-79.937766,43.477807,0.000000,4.748652,0.736097,100.656517,1,0,294.586378
1781382211,1,-79.938622,43.478462,0.000000,4.748652,0.373415,100.465393,1,0,298.463406
1781382315,1,-79.939181,43.479270,0.000000,4.748651,0.819207,100.524736,1,0,292.101004
1781382368,1,-79.939827,43.479558,0.000000,4.748652,0.546090,61.286246,1,0,298.891080
1781382402,1,-79.940198,43.479782,0.000000,4.748651,0.917734,38.993851,1,0,300.590942
1781382493,1,-79.940691,43.480608,0.000000,4.748651,1.006550,100.068807,1,0,299.008041
1781382862,1,-79.940973,43.481488,0.000000,4.748652,0.643364,100.401166,1,0,303.397288
1781383070,1,-79.940690,43.480610,0.000000,4.748652,0.325445,100.203252,1,0,301.342811
1781383155,1,-79.940196,43.479776,0.000000,4.748651,0.429616,100.915445,1,0,298.746085
1781383244,1,-79.939197,43.479245,0.000000,4.748651,0.976342,100.067009,1,0,290.633737
1781383340,1,-79.938623,43.478442,0.000000,4.748652,0.648704,100.581851,1,0,294.993289
1781383423,1,-79.937765,43.477786,0.000000,4.748651,0.887643,100.653635,1,0,294.303479
1781383503,1,-79.936712,43.477299,0.000000,4.748652,0.622802,100.924575,1,0,290.821253
1781383581,1,-79.935759,43.476721,0.000000,4.748651,0.590518,100.344856,1,0,291.616356
1781383617,1,-79.935354,43.476445,0.000000,4.748651,0.966692,44.878059,1,0,288.613037
1781383672,1,-79.935114,43.475944,0.000000,4.748652,0.700467,58.954602,1,0,287.936203
1781383761,1,-79.934314,43.475244,0.000000,4.748651,0.953674,101.187283,1,0,285.176473
1781383835,1,-79.933553,43.474526,0.000000,4.748651,1.617413,100.773955,1,0,285.568856
1781383950,1,-79.932456,43.474108,0.000000,4.748652,0.885427,100.176698,1,0,292.858026
1781384038,1,-79.931439,43.473573,0.000000,4.748651,0.820971,101.511842,1,0,296.496299
1781384080,1,-79.930909,43.473313,0.000000,4.748652,0.752647,51.705915,1,0,298.505185
1781384121,1,-79.930490,43.472989,0.000000,4.748652,1.074274,49.449672,1,0,298.120623
1781384203,1,-79.929314,43.472687,0.000000,4.748651,0.769088,100.895716,1,0,297.247890
1781384306,1,-79.928261,43.473180,0.000000,4.748651,0.834874,101.289398,1,0,305.213994
1781384388,1,-79.927786,43.474015,0.000000,4.748652,0.840993,100.420436,1,0,310.790647
1781384479,1,-79.926669,43.473597,0.000000,4.748651,0.885337,101.613675,1,0,315.368327
1781384560,1,-79.925624,43.473110,0.000000,4.748651,0.690109,100.384807,1,0,310.120796
1781384638,1,-79.925011,43.472320,0.000000,4.748651,0.511392,100.819220,1,0,308.843437
1781384713,1,-79.924311,43.471576,0.000000,4.748651,0.803975,100.206037,1,0,302.826912
1781384792,1,-79.923303,43.471038,0.000000,4.748651,0.669506,101.124444,1,0,292.856111
1781384866,1,-79.922225,43.470585,0.000000,4.748651,0.594550,100.709489,1,0,300.132809
1781384942,1,-79.921077,43.470219,0.000000,4.748651,0.843961,101.405576,1,0,297.993414
1781385016,1,-79.920144,43.469618,0.000000,4.748651,0.734175,100.790758,1,0,298.011985
1781385087,1,-79.918930,43.469447,0.000000,4.748651,0.777338,100.055792,1,0,299.780951
1781385214,1,-79.917944,43.468897,0.000000,4.748652,0.667217,100.499151,1,0,291.635270
1781385334,1,-79.916688,43.468910,0.000000,4.748652,1.067443,101.644117,1,0,293.608959
1781385417,1,-79.915558,43.469279,0.000000,4.748652,1.068508,100.208850,1,0,298.477272
1781385519,1,-79.914478,43.469722,0.000000,4.748652,1.533837,100.299936,1,0,310.189129
1781385685,1,-79.913712,43.469558,0.000000,4.748652,0.807832,64.606739,1,0,314.991308
1781385712,1,-79.912927,43.470704,0.000000,4.748652,8.829307,142.294269,1,0,312.497396
1781385867,1,-79.912443,43.471585,0.000000,4.748652,6.901218,105.429894,1,0,308.699642
1781385884,1,-79.912503,43.472517,0.000000,4.748651,11.882889,103.665765,1,0,308.007934
1781385892,1,-79.913444,43.473163,0.000000,4.748652,14.222086,104.640869,1,0,312.019722
1781385899,1,-79.914363,43.473811,0.000000,4.748651,14.786103,103.507180,1,0,317.043444
1781385906,1,-79.915289,43.474457,0.000000,4.748651,15.501454,103.761069,1,0,315.513021
1781385913,1,-79.916246,43.475132,0.000000,4.748651,15.338730,107.803047,1,0,316.239566
1781385920,1,-79.917220,43.475818,0.000000,4.748651,15.385985,109.641524,1,0,317.981669
1781385927,1,-79.918158,43.476493,0.000000,4.748651,15.357919,106.699764,1,0,319.801614
1781385934,1,-79.919095,43.477180,0.000000,4.748651,14.987402,107.584066,1,0,319.051841
1781385941,1,-79.920012,43.477855,0.000000,4.748651,14.665614,105.497914,1,0,320.005827
1781385948,1,-79.920951,43.478525,0.000000,4.748651,15.605246,106.367775,1,0,314.854172
1781385955,1,-79.921827,43.479161,0.000000,4.748651,13.476229,100.086682,1,0,320.515093
1781385962,1,-79.922715,43.479793,0.000000,4.748651,14.948299,100.465514,1,0,318.320682
1781385969,1,-79.923725,43.480495,0.000000,4.748651,16.229600,112.969179,1,0,315.203220
1781385976,1,-79.924662,43.481192,0.000000,4.748651,15.140462,108.371055,1,0,312.585259
1781385983,1,-79.925611,43.481885,0.000000,4.748650,15.668737,108.737235,1,0,311.704192
1781385990,1,-79.926612,43.482602,0.000000,4.748651,16.401784,113.601418,1,0,312.276872
1781385997,1,-79.927617,43.483326,0.000000,4.748650,16.129552,114.378005,1,0,311.430684
1781386003,1,-79.928513,43.483964,0.000000,4.748650,17.227984,101.390316,1,0,312.686960
1781386009,1,-79.929426,43.484628,0.000000,4.748650,17.383795,104.399243,1,0,313.335893
1781386015,1,-79.930364,43.485302,0.000000,4.748650,17.889769,106.617497,1,0,316.331340
1781386021,1,-79.931258,43.485951,0.000000,4.748650,16.747551,102.129934,1,0,314.828149
1781386029,1,-79.932207,43.486637,0.000000,4.748651,9.447832,108.183636,1,0,308.618300
1781386044,1,-79.933090,43.487270,0.000000,4.748651,12.599146,100.246479,1,0,311.754808
1781386052,1,-79.934038,43.487961,0.000000,4.748651,14.936601,108.518557,1,0,311.066290
1781386059,1,-79.934989,43.488641,0.000000,4.748651,15.399864,107.830380,1,0,312.613575
1781386066,1,-79.935925,43.489322,0.000000,4.748651,15.238524,107.046459,1,0,312.214123
1781386073,1,-79.936942,43.490038,0.000000,4.748651,15.588192,114.445942,1,0,306.017047
1781386079,1,-79.937928,43.490750,0.000000,4.748651,18.155365,112.338617,1,0,302.219710
1781386086,1,-79.938908,43.491459,0.000000,4.748651,18.302864,111.759276,1,0,299.361953
1781386092,1,-79.939846,43.492121,0.000000,4.748651,16.931894,105.676537,1,0,301.475979
1781386098,1,-79.940729,43.492779,0.000000,4.748651,17.438596,102.210407,1,0,302.255228
1781386104,1,-79.941645,43.493460,0.000000,4.748651,17.836112,105.903900,1,0,302.343157
1781386110,1,-79.942572,43.494141,0.000000,4.748651,17.566780,106.528412,1,0,305.350238
1781386116,1,-79.943471,43.494810,0.000000,4.748651,17.128529,103.989217,1,0,308.260496
1781386122,1,-79.944379,43.495488,0.000000,4.748651,17.829514,105.209302,1,0,304.687472
1781386128,1,-79.945293,43.496174,0.000000,4.748651,17.885954,106.184812,1,0,299.343459
1781386136,1,-79.945875,43.497041,0.000000,4.748652,10.992209,107.217942,1,0,294.607427
1781386145,1,-79.946781,43.497754,0.000000,4.748651,12.506330,107.917616,1,0,284.766086
1781386154,1,-79.947962,43.498089,0.000000,4.748651,13.516850,102.522343,1,0,268.212564
1781386170,1,-79.949214,43.498192,0.000000,4.748651,10.770383,101.914482,1,0,262.779893
1781386176,1,-79.950019,43.497476,0.000000,4.748651,15.754621,102.802715,1,0,262.622104
1781386183,1,-79.950868,43.496692,0.000000,4.748651,16.229187,110.922083,1,0,262.282925
1781386190,1,-79.951690,43.495928,0.000000,4.748651,14.722333,107.825462,1,0,262.051680
1781386197,1,-79.952490,43.495189,0.000000,4.748651,15.560443,104.541896,1,0,261.615566
1781386204,1,-79.953336,43.494394,0.000000,4.748651,16.111041,111.735635,1,0,261.614869
1781386212,1,-79.954028,43.493565,0.000000,4.748651,14.958855,107.781481,1,0,261.726177
1781386219,1,-79.954759,43.492750,0.000000,4.748651,15.670575,108.147195,1,0,261.238409
1781386226,1,-79.955583,43.491948,0.000000,4.748651,16.063407,111.276576,1,0,261.013588
1781386233,1,-79.956435,43.491157,0.000000,4.748651,15.738188,111.683440,1,0,260.918962
1781386240,1,-79.957256,43.490408,0.000000,4.748651,15.614037,106.467884,1,0,259.892939
1781386247,1,-79.958077,43.489654,0.000000,4.748651,15.775435,106.906062,1,0,256.866718
1781386254,1,-79.958919,43.488864,0.000000,4.748651,15.346905,111.101723,1,0,255.544160
1781386262,1,-79.959638,43.488032,0.000000,4.748651,12.913024,109.216060,1,0,255.005705
1781386271,1,-79.960165,43.487100,0.000000,4.748651,13.283294,111.983450,1,0,257.663282
1781386279,1,-79.961034,43.486380,0.000000,4.748651,13.232034,106.494440,1,0,259.761163
1781386286,1,-79.961913,43.486124,0.000000,4.748652,10.812369,76.583153,1,0,268.277413
1781386298,1,-79.963391,43.485660,0.000000,4.748651,12.055354,130.201733,1,0,276.075874
1781386307,1,-79.964181,43.484883,0.000000,4.748651,13.131228,107.412731,1,0,276.670243
1781386314,1,-79.964398,43.483975,0.000000,4.748651,12.407819,102.401262,1,0,283.860985
1781386322,1,-79.964973,43.483175,0.000000,4.748651,14.168235,100.322257,1,0,290.083273
1781386329,1,-79.965723,43.482446,0.000000,4.748651,14.471301,101.202802,1,0,293.539724
1781386337,1,-79.966506,43.481693,0.000000,4.748651,15.665085,104.938979,1,0,293.383725
1781386344,1,-79.967346,43.480891,0.000000,4.748651,16.307865,112.063696,1,0,293.591518
1781386351,1,-79.968154,43.480128,0.000000,4.748651,14.010661,107.052877,1,0,294.399994
1781386358,1,-79.968914,43.479408,0.000000,4.748651,14.563105,100.898140,1,0,293.289331
1781386366,1,-79.969693,43.478675,0.000000,4.748651,8.034396,102.980714,1,0,297.057739
1781386386,1,-79.968920,43.477818,0.000000,4.748650,17.900091,113.921001,1,0,301.563177
1781386392,1,-79.967894,43.477084,0.000000,4.748649,19.565296,116.368106,1,0,302.868158
1781386398,1,-79.966841,43.476331,0.000000,4.748651,19.939233,119.405861,1,0,303.981557
1781386403,1,-79.965833,43.475608,0.000000,4.748651,18.810313,114.472889,1,0,307.370971
1781386409,1,-79.964845,43.474900,0.000000,4.748651,18.917784,112.155492,1,0,308.791310
1781386415,1,-79.963787,43.474150,0.000000,4.748651,20.299783,119.467438,1,0,308.335526
1781386420,1,-79.962865,43.473506,0.000000,4.748651,20.929259,103.370032,1,0,308.173810
1781386425,1,-79.961920,43.472835,0.000000,4.748651,21.518805,106.793266,1,0,307.763634
1781386430,1,-79.960966,43.472157,0.000000,4.748651,21.546162,107.857617,1,0,306.217900
1781386435,1,-79.960004,43.471478,0.000000,4.748651,21.874204,108.399084,1,0,303.154364
1781386440,1,-79.958998,43.470773,0.000000,4.748651,22.803441,112.966743,1,0,300.633607
1781386445,1,-79.957982,43.470039,0.000000,4.748651,23.210339,115.801953,1,0,301.179493
1781386450,1,-79.956986,43.469319,0.000000,4.748651,22.533848,113.557517,1,0,301.287988
1781386455,1,-79.956027,43.468636,0.000000,4.748651,21.330126,108.539505,1,0,300.243885
1781386460,1,-79.955100,43.467977,0.000000,4.748651,20.617015,104.823774,1,0,294.424672
1781386466,1,-79.954177,43.467331,0.000000,4.748651,16.260712,103.586325,1,0,293.095424
1781386479,1,-79.952955,43.467148,0.000000,4.748651,12.772577,100.952811,1,0,287.878898
1781386486,1,-79.952212,43.467955,0.000000,4.748651,15.560057,107.955230,1,0,287.547712
1781386493,1,-79.951393,43.468722,0.000000,4.748652,14.734205,107.955720,1,0,289.607217
1781386504,1,-79.950687,43.469481,0.000000,4.748652,5.524319,101.859504,1,0,295.529968
1781386586,1,-79.950501,43.469842,0.000000,4.748652,1.410766,42.840631,1,0,295.057957
1781386726,1,-79.950591,43.470382,0.000000,4.748652,6.185857,60.438220,1,0,298.738780
1781386741,1,-79.950533,43.471330,0.000000,4.748652,7.548453,105.434090,1,0,301.932715
1781386762,1,-79.950571,43.472248,0.000000,4.748652,5.325482,102.042730,1,0,302.066322
1781387089,1,-79.950305,43.471359,0.000000,4.748651,1.363789,101.092392,1,0,301.775802
1781387316,1,-79.949255,43.470847,0.000000,4.748652,2.292915,102.251236,1,0,289.095347
1781387418,1,-79.948458,43.470157,0.000000,4.748651,1.200910,100.183281,1,0,283.653264
1781387714,1,-79.949269,43.470838,0.000000,4.748651,0.903426,100.158764,1,0,289.791276
1781387862,1,-79.950455,43.471115,0.000000,4.748652,1.140755,100.785111,1,0,301.209812
1781387943,1,-79.950843,43.471978,0.000000,4.748651,1.781606,100.894996,1,0,304.793656
1781388263,1,-79.950478,43.471045,0.000000,4.748651,9.934394,107.788608,1,0,301.316260
1781388273,1,-79.950658,43.470125,0.000000,4.748651,8.976748,103.251094,1,0,296.039529
1781388288,1,-79.950986,43.469190,0.000000,4.748651,8.534560,107.222091,1,0,293.986517
1781388296,1,-79.951752,43.468445,0.000000,4.748651,14.152168,103.410562,1,0,288.492566
1781388303,1,-79.952492,43.467719,0.000000,4.748651,13.852067,100.460515,1,0,287.015597
1781388312,1,-79.953260,43.466975,0.000000,4.748651,7.517263,103.418786,1,0,291.322733
1781388336,1,-79.954329,43.467507,0.000000,4.748651,14.256777,104.769728,1,0,294.566702
1781388343,1,-79.955336,43.468227,0.000000,4.748651,17.713602,114.190892,1,0,296.704887
1781388349,1,-79.956294,43.468904,0.000000,4.748651,18.009922,108.016350,1,0,301.432405
1781388355,1,-79.957269,43.469609,0.000000,4.748651,19.168279,111.177381,1,0,301.341728
1781388361,1,-79.958330,43.470371,0.000000,4.748650,20.612809,120.578624,1,0,300.572375
1781388366,1,-79.959277,43.471052,0.000000,4.748651,21.628598,107.691134,1,0,300.732021
1781388371,1,-79.960223,43.471722,0.000000,4.748651,21.350229,106.777963,1,0,303.123779
1781388376,1,-79.961169,43.472390,0.000000,4.748651,21.151042,106.623207,1,0,306.145489
1781388381,1,-79.962084,43.473038,0.000000,4.748651,20.528988,103.275536,1,0,307.434520
1781388386,1,-79.963005,43.473676,0.000000,4.748652,20.548479,102.855324,1,0,307.566226
1781388391,1,-79.963922,43.474315,0.000000,4.748651,20.449133,102.697817,1,0,307.935844
1781388396,1,-79.964831,43.474968,0.000000,4.748651,20.562167,103.317386,1,0,308.404379
1781388401,1,-79.965724,43.475607,0.000000,4.748651,20.309450,101.299370,1,0,307.275971
1781388406,1,-79.966632,43.476261,0.000000,4.748651,21.006944,103.333683,1,0,303.622681
1781388411,1,-79.967566,43.476924,0.000000,4.748651,21.010521,105.535361,1,0,301.602470
1781388416,1,-79.968489,43.477577,0.000000,4.748651,20.795487,104.122591,1,0,300.627799
1781388421,1,-79.969408,43.478233,0.000000,4.748651,20.691739,104.123725,1,0,299.407693
1781388426,1,-79.970291,43.478863,0.000000,4.748651,19.764014,100.021350,1,0,299.266140
1781388432,1,-79.971343,43.479605,0.000000,4.748650,19.637323,118.499708,1,0,296.697547
1781388438,1,-79.972365,43.480322,0.000000,4.748650,19.366736,114.819407,1,0,294.323819
1781388444,1,-79.973424,43.481064,0.000000,4.748650,19.990956,118.902402,1,0,291.111477
1781388450,1,-79.974491,43.481810,0.000000,4.748650,19.924602,119.677004,1,0,291.737934
1781388456,1,-79.975544,43.482554,0.000000,4.748651,19.374344,118.707703,1,0,293.334833
1781388462,1,-79.976517,43.483228,0.000000,4.748651,17.554831,108.651782,1,0,295.228566
1781388468,1,-79.977458,43.483893,0.000000,4.748651,17.170434,106.092028,1,0,295.291154
1781388474,1,-79.978202,43.484648,0.000000,4.748650,17.394277,103.248639,1,0,293.003062
1781388480,1,-79.978637,43.485573,0.000000,4.748651,18.241720,108.632381,1,0,290.893419
1781388487,1,-79.978995,43.486475,0.000000,4.748651,11.961872,104.319762,1,0,290.538320
1781388497,1,-79.980269,43.486325,0.000000,4.748651,10.903579,104.405631,1,0,286.392811
1781388510,1,-79.981399,43.486697,0.000000,4.748651,6.947241,100.326577,1,0,282.456894
1781388533,1,-79.982314,43.487345,0.000000,4.748651,9.956295,103.262411,1,0,283.639321
1781388541,1,-79.983251,43.488001,0.000000,4.748651,14.344106,105.159766,1,0,286.663519
1781388548,1,-79.984170,43.488634,0.000000,4.748651,14.367415,102.342318,1,0,289.694384
1781388556,1,-79.985122,43.489311,0.000000,4.748651,13.194409,107.655074,1,0,292.961378
1781388563,1,-79.985967,43.490007,0.000000,4.748651,15.505409,103.214473,1,0,295.704792
1781388570,1,-79.986777,43.490707,0.000000,4.748651,13.113383,101.697212,1,0,295.904532
1781388579,1,-79.986450,43.491593,0.000000,4.748652,14.942000,101.933216,1,0,292.636543
1781388585,1,-79.985347,43.492293,0.000000,4.748652,21.716381,118.364341,1,0,288.692210
1781388590,1,-79.984320,43.492927,0.000000,4.748652,21.215698,108.921637,1,0,288.408403
1781388595,1,-79.983345,43.493487,0.000000,4.748652,18.771487,100.458720,1,0,287.618096
1781388602,1,-79.982200,43.493993,0.000000,4.748652,11.815247,108.349830,1,0,286.693665
1781388614,1,-79.981029,43.494393,0.000000,4.748651,6.347445,104.633511,1,0,286.684362
1781388625,1,-79.979831,43.494653,0.000000,4.748651,11.434581,101.123987,1,0,284.537594
1781388633,1,-79.978550,43.494814,0.000000,4.748651,13.690759,105.156776,1,0,283.153212
1781388641,1,-79.977175,43.494939,0.000000,4.748651,14.462992,112.091776,1,0,281.738583
1781388648,1,-79.975920,43.495051,0.000000,4.748651,14.427474,102.280670,1,0,279.899007
1781388656,1,-79.974534,43.495177,0.000000,4.748651,14.292283,112.988447,1,0,277.893280
1781388663,1,-79.973223,43.495294,0.000000,4.748651,15.611942,106.844557,1,0,276.082918
1781388669,1,-79.971982,43.495403,0.000000,4.748651,17.864498,101.107915,1,0,274.301257
1781388675,1,-79.970535,43.495538,0.000000,4.748651,20.231133,117.999750,1,0,272.177539
1781388681,1,-79.969068,43.495673,0.000000,4.748651,20.055930,119.604490,1,0,269.919167
1781388687,1,-79.967615,43.495815,0.000000,4.748651,19.304159,118.582041,1,0,268.260010
1781388693,1,-79.966241,43.496037,0.000000,4.748651,18.999876,113.841985,1,0,266.806413
1781388699,1,-79.964963,43.496368,0.000000,4.748651,17.918711,109.719684,1,0,266.221768
1781388705,1,-79.963824,43.496783,0.000000,4.748651,17.294437,103.023846,1,0,265.592070
1781388711,1,-79.962767,43.497286,0.000000,4.748651,16.645086,102.142239,1,0,266.539725
1781388718,1,-79.961744,43.497904,0.000000,4.748651,14.516295,107.525704,1,0,268.534790
1781388725,1,-79.960857,43.498594,0.000000,4.748651,14.829689,104.999345,1,0,270.261273
1781388733,1,-79.960116,43.499319,0.000000,4.748652,14.257393,100.404918,1,0,271.975206
1781388739,1,-79.959469,43.500105,0.000000,4.748652,14.885036,101.810396,1,0,272.034466
1781388748,1,-79.958839,43.500928,0.000000,4.748652,9.713053,104.679590,1,0,270.953335
1781388759,1,-79.958183,43.501779,0.000000,4.748652,9.764512,108.421211,1,0,269.327637
1781388772,1,-79.957547,43.502588,0.000000,4.748652,8.974703,103.563698,1,0,266.638540
1781388783,1,-79.956943,43.503379,0.000000,4.748652,10.065135,100.550162,1,0,263.987483
1781388792,1,-79.956327,43.504173,0.000000,4.748652,13.422928,101.315316,1,0,261.423245
1781388799,1,-79.955691,43.504994,0.000000,4.748652,15.959322,104.722858,1,0,258.853409
1781388806,1,-79.954986,43.505904,0.000000,4.748653,16.875645,116.075194,1,0,255.512452
1781388812,1,-79.954378,43.506695,0.000000,4.748653,16.477783,100.705667,1,0,252.261230
1781388820,1,-79.953702,43.507569,0.000000,4.748652,12.744189,111.439037,1,0,249.503284
1781388829,1,-79.953094,43.508355,0.000000,4.748652,9.644735,100.221124,1,0,246.152477
1781388841,1,-79.952432,43.509188,0.000000,4.748652,9.485051,106.921234,1,0,243.496362
1781388851,1,-79.951737,43.509971,0.000000,4.748652,10.321437,103.573994,1,0,241.767489
1781388862,1,-79.950933,43.510758,0.000000,4.748652,12.859952,108.963544,1,0,240.397538
1781388868,1,-79.950078,43.511492,0.000000,4.748652,15.815695,106.916725,1,0,239.392624
1781388874,1,-79.949139,43.512208,0.000000,4.748652,19.069318,109.974682,1,0,239.020063
1781388880,1,-79.948104,43.512903,0.000000,4.748652,18.878860,113.876521,1,0,237.833135
1781388886,1,-79.947084,43.513539,0.000000,4.748652,17.801590,108.613394,1,0,239.179347
1781388892,1,-79.946056,43.514180,0.000000,4.748651,18.951722,109.466157,1,0,242.821690
1781388897,1,-79.945091,43.514781,0.000000,4.748652,20.791918,102.705876,1,0,245.923146
1781388902,1,-79.944090,43.515410,0.000000,4.748652,21.385510,106.936745,1,0,246.778472
1781388907,1,-79.943059,43.516046,0.000000,4.748652,21.754586,109.285655,1,0,246.045943
1781388912,1,-79.942075,43.516659,0.000000,4.748652,21.291790,104.735438,1,0,243.378153
1781388917,1,-79.941010,43.517310,0.000000,4.748651,23.525962,112.461525,1,0,239.348749
1781388921,1,-79.940069,43.517907,0.000000,4.748651,26.352475,100.942006,1,0,236.011041
1781388925,1,-79.939060,43.518545,0.000000,4.748652,27.106468,108.080183,1,0,232.324690
1781388929,1,-79.938036,43.519183,0.000000,4.748652,27.757644,108.998612,1,0,229.195686
1781388933,1,-79.936916,43.519872,0.000000,4.748652,30.154961,118.582747,1,0,226.843240
1781388937,1,-79.935787,43.520579,0.000000,4.748652,29.977000,120.428382,1,0,224.659168
1781388941,1,-79.934680,43.521272,0.000000,4.748652,29.424530,118.065462,1,0,221.900982
1781388945,1,-79.933586,43.521959,0.000000,4.748652,28.930698,116.833997,1,0,220.277328
1781388949,1,-79.932516,43.522623,0.000000,4.748652,28.457016,113.697315,1,0,219.847248
1781388957,1,-79.930225,43.523719,0.000000,4.748651,27.556035,221.675237,1,0,219.684891
1781388961,1,-79.928974,43.524094,0.000000,4.748651,27.247265,109.391827,1,0,219.278749
1781388965,1,-79.927674,43.524357,0.000000,4.748652,27.378667,109.094455,1,0,218.537445
1781388969,1,-79.926367,43.524523,0.000000,4.748651,26.669524,107.271588,1,0,217.916007
1781388973,1,-79.925040,43.524679,0.000000,4.748651,27.329218,108.682176,1,0,216.514680
1781388977,1,-79.923692,43.524833,0.000000,4.748651,27.653282,110.323976,1,0,215.675511
1781388981,1,-79.922314,43.524989,0.000000,4.748651,28.568643,112.754761,1,0,215.327051
1781388985,1,-79.920884,43.525151,0.000000,4.748651,29.464207,117.011586,1,0,215.000458
1781388989,1,-79.919453,43.525315,0.000000,4.748651,29.111513,117.116385,1,0,214.750399
1781388993,1,-79.917985,43.525476,0.000000,4.748651,30.510007,120.022010,1,0,213.741233
1781388997,1,-79.916447,43.525652,0.000000,4.748651,31.811943,125.868945,1,0,212.728626
1781389001,1,-79.914903,43.525827,0.000000,4.748651,31.520874,126.330984,1,0,211.761580
1781389005,1,-79.913384,43.526000,0.000000,4.748651,30.793411,124.299736,1,0,210.551189
1781389009,1,-79.911899,43.526154,0.000000,4.748651,30.028357,121.268953,1,0,209.673659
1781389013,1,-79.910418,43.526308,0.000000,4.748651,30.343973,120.948803,1,0,209.368882
1781389017,1,-79.908954,43.526551,0.000000,4.748651,30.136165,121.398357,1,0,209.326300
1781389021,1,-79.907563,43.526948,0.000000,4.748651,30.981085,120.797554,1,0,209.386904
1781389025,1,-79.906168,43.527507,0.000000,4.748651,32.989566,128.750659,1,0,209.342072
1781389031,1,-79.903989,43.528491,0.000000,4.748650,35.013892,207.330858,1,0,208.269150
1781389037,1,-79.901778,43.529497,0.000000,4.748651,35.270660,210.819137,1,0,208.522652
1781389043,1,-79.899565,43.530510,0.000000,4.748651,35.064875,211.357567,1,0,213.705437
1781389049,1,-79.897381,43.531509,0.000000,2.000000,34.637917,208.545121,1,0,218.604460
1781389055,1,-79.895183,43.532513,0.000000,2.000000,35.070620,209.799055,1,0,218.677002
1781389061,1,-79.892923,43.533544,0.000000,2.000000,36.404839,215.638913,1,0,213.926597
1781389064,1,-79.891771,43.534067,0.000000,2.000000,36.633333,109.769097,1,0,211.419835
1781389067,1,-79.890615,43.534592,0.000000,2.000000,36.775429,110.161040,1,0,210.940631
1781389070,1,-79.889470,43.535117,0.000000,2.000000,36.390696,109.401465,1,0,211.645159
1781389073,1,-79.888342,43.535624,0.000000,2.000000,35.348245,107.176902,1,0,211.958136
1781389079,1,-79.886039,43.536513,0.000000,2.000000,35.113859,210.739431,1,0,213.090846
1781389085,1,-79.883602,43.537195,0.000000,2.000000,35.022219,211.060984,1,0,212.124577
1781389091,1,-79.881148,43.537646,0.000000,2.000000,34.217264,204.594977,1,0,211.478918
1781389097,1,-79.878680,43.538005,0.000000,2.000000,33.835178,203.443869,1,0,210.836791
1781389103,1,-79.876192,43.538355,0.000000,2.000000,34.316947,204.837196,1,0,210.971969
1781389109,1,-79.873694,43.538716,0.000000,2.000000,33.886718,205.865499,1,0,210.247584
1781389116,1,-79.870873,43.539128,0.000000,2.000000,32.955003,232.578616,1,0,209.552253
1781389120,1,-79.869286,43.539437,0.000000,2.000000,33.340391,132.796328,1,0,209.147446
1781389126,1,-79.866957,43.540072,0.000000,2.000000,33.495538,201.031404,1,0,208.058918
